candidate,case_key,source_run,group_size,group_match,candidate_status,source_text_kind,pass1_blocks_present,pass1_blocks_absent,ghost_answers,ghost_answers_with_value,false_absent
gpt-5-nano,36:19029:36-19029-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19029:36-19029-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19084:36-19084-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19084:36-19084-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:19084:36-19084-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19084:36-19084-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19084:36-19084-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19087:36-19087-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19087:36-19087-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:19087:36-19087-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19087:36-19087-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19087:36-19087-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19322:36-19322-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19322:36-19322-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:19322:36-19322-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19322:36-19322-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19322:36-19322-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19324:36-19324-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:19324:36-19324-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:19324:36-19324-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:19324:36-19324-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:19324:36-19324-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:19396:36-19396-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19396:36-19396-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:19396:36-19396-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19396:36-19396-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19396:36-19396-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19471:36-19471-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19471:36-19471-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:19471:36-19471-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19471:36-19471-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19471:36-19471-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19506:36-19506-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19506:36-19506-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:19506:36-19506-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19506:36-19506-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19506:36-19506-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19570:36-19570-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19570:36-19570-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:19570:36-19570-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19570:36-19570-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19570:36-19570-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19582:36-19582-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:19582:36-19582-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:19582:36-19582-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:19582:36-19582-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:19582:36-19582-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:19625:36-19625-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19625:36-19625-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:19625:36-19625-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19625:36-19625-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19625:36-19625-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19659:36-19659-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:19659:36-19659-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:19659:36-19659-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:19659:36-19659-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:19659:36-19659-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:19768:36-19768-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19768:36-19768-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:19768:36-19768-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19768:36-19768-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19768:36-19768-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19796:36-19796-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19796:36-19796-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:19796:36-19796-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19796:36-19796-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19796:36-19796-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19852:36-19852-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19852:36-19852-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:19852:36-19852-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19852:36-19852-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:19852:36-19852-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:19972:36-19972-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:19972:36-19972-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:19972:36-19972-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:19972:36-19972-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:19972:36-19972-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20019:36-20019-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20019:36-20019-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20019:36-20019-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20019:36-20019-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20019:36-20019-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20067:36-20067-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20067:36-20067-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20067:36-20067-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20067:36-20067-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20067:36-20067-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20107:36-20107-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:20107:36-20107-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:20107:36-20107-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:20107:36-20107-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:20107:36-20107-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:20145:36-20145-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:20145:36-20145-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:20145:36-20145-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:20145:36-20145-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:20145:36-20145-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:20176:36-20176-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:20176:36-20176-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:20176:36-20176-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:20176:36-20176-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:20176:36-20176-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:20292:36-20292-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20292:36-20292-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20292:36-20292-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20292:36-20292-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20292:36-20292-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20342:36-20342-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:20342:36-20342-0,36,4,False,complete,abstract,4,0,0,0,0
gemma4-31b,36:20342:36-20342-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:20342:36-20342-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:20342:36-20342-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:20355:36-20355-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20355:36-20355-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20355:36-20355-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20355:36-20355-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20355:36-20355-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20357:36-20357-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20357:36-20357-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20357:36-20357-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20357:36-20357-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20357:36-20357-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20586:36-20586-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:20586:36-20586-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:20586:36-20586-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:20586:36-20586-0,36,4,True,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:20586:36-20586-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:20632:36-20632-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20632:36-20632-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20632:36-20632-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20632:36-20632-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20632:36-20632-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20660:36-20660-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20660:36-20660-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20660:36-20660-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20660:36-20660-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20660:36-20660-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20680:36-20680-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20680:36-20680-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20680:36-20680-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20680:36-20680-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20680:36-20680-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20945:36-20945-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20945:36-20945-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20945:36-20945-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20945:36-20945-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20945:36-20945-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:20992:36-20992-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:20992:36-20992-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:20992:36-20992-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:20992:36-20992-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:20992:36-20992-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21009:36-21009-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:21009:36-21009-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:21009:36-21009-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:21009:36-21009-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:21009:36-21009-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:21013:36-21013-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:21013:36-21013-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:21013:36-21013-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:21013:36-21013-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:21013:36-21013-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:21063:36-21063-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21063:36-21063-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:21063:36-21063-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21063:36-21063-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21063:36-21063-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21074:36-21074-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:21074:36-21074-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:21074:36-21074-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:21074:36-21074-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:21074:36-21074-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:21138:36-21138-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21138:36-21138-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:21138:36-21138-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21138:36-21138-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21138:36-21138-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21143:36-21143-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:21143:36-21143-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:21143:36-21143-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:21143:36-21143-0,36,4,False,complete,abstract,4,0,0,0,3
qwen3.5-397b,36:21143:36-21143-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:21255:36-21255-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21255:36-21255-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:21255:36-21255-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21255:36-21255-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21255:36-21255-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21280:36-21280-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21280:36-21280-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:21280:36-21280-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21280:36-21280-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21280:36-21280-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21383:36-21383-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:21383:36-21383-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:21383:36-21383-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:21383:36-21383-0,36,4,False,complete,abstract,4,0,0,0,3
qwen3.5-397b,36:21383:36-21383-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:21386:36-21386-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21386:36-21386-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:21386:36-21386-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21386:36-21386-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21386:36-21386-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21420:36-21420-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21420:36-21420-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:21420:36-21420-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21420:36-21420-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21420:36-21420-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21468:36-21468-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:21468:36-21468-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:21468:36-21468-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:21468:36-21468-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:21468:36-21468-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:21589:36-21589-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:21589:36-21589-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:21589:36-21589-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:21589:36-21589-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:21589:36-21589-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:21627:36-21627-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21627:36-21627-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:21627:36-21627-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21627:36-21627-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21627:36-21627-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21678:36-21678-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21678:36-21678-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:21678:36-21678-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21678:36-21678-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21678:36-21678-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21737:36-21737-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21737:36-21737-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:21737:36-21737-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21737:36-21737-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21737:36-21737-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21742:36-21742-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:21742:36-21742-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:21742:36-21742-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:21742:36-21742-0,36,4,True,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:21742:36-21742-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:21813:36-21813-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:21813:36-21813-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:21813:36-21813-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:21813:36-21813-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:21813:36-21813-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:21919:36-21919-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:21919:36-21919-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:21919:36-21919-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:21919:36-21919-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:21919:36-21919-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:21959:36-21959-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:21959:36-21959-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:21959:36-21959-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:21959:36-21959-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:21959:36-21959-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:22029:36-22029-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22029:36-22029-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22029:36-22029-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22029:36-22029-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22029:36-22029-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22087:36-22087-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22087:36-22087-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22087:36-22087-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22087:36-22087-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22087:36-22087-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22185:36-22185-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22185:36-22185-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22185:36-22185-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22185:36-22185-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22185:36-22185-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22214:36-22214-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22214:36-22214-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22214:36-22214-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22214:36-22214-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22214:36-22214-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22288:36-22288-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22288:36-22288-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22288:36-22288-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22288:36-22288-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22288:36-22288-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22368:36-22368-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22368:36-22368-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:22368:36-22368-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22368:36-22368-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22368:36-22368-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22438:36-22438-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22438:36-22438-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22438:36-22438-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22438:36-22438-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22438:36-22438-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22451:36-22451-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:22451:36-22451-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:22451:36-22451-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:22451:36-22451-0,36,4,True,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:22451:36-22451-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:22456:36-22456-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22456:36-22456-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:22456:36-22456-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22456:36-22456-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22456:36-22456-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22485:36-22485-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22485:36-22485-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:22485:36-22485-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22485:36-22485-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22485:36-22485-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22498:36-22498-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:22498:36-22498-0,36,4,True,complete,abstract,4,0,0,0,0
